element_id,element_type,latitude,longitude,highway,name,maxspeed,lanes,oneway
610945693,way,-27.4751168,153.0036223,footway,,,,
610945693,way,-27.4748212,153.0037631,footway,,,,
610945694,way,-27.4734699,153.0008053,service,,,,
610945694,way,-27.473516,153.0008604,service,,,,
610945694,way,-27.473573,153.0009392,service,,,,
610945695,way,-27.4738847,153.0014981,service,,,,
610945695,way,-27.4735519,153.0018541,service,,,,
610945695,way,-27.4735029,153.0018347,service,,,,
610945695,way,-27.4731921,153.0014105,service,,,,
610945695,way,-27.4732018,153.0013442,service,,,,
610945695,way,-27.4732056,153.0013185,service,,,,
610945695,way,-27.473573,153.0009392,service,,,,
610945695,way,-27.4736952,153.0008211,service,,,,
610945695,way,-27.4737296,153.0008276,service,,,,
610945695,way,-27.4739246,153.0011367,service,,,,
610945695,way,-27.4739265,153.0011905,service,,,,
610945696,way,-27.4729798,153.0012747,service,,,,
610945696,way,-27.4730552,153.0012983,service,,,,
610945696,way,-27.4732018,153.0013442,service,,,,
610945697,way,-27.4826071,152.9967623,footway,,,,
610945697,way,-27.4824205,152.996874,footway,,,,
610945697,way,-27.4812236,152.9975873,footway,,,,
610945697,way,-27.4810627,152.9977295,footway,,,,
610945697,way,-27.4808426,152.9978693,footway,,,,
610945697,way,-27.4807391,152.9979352,footway,,,,
610945697,way,-27.4805611,152.9980586,footway,,,,
610945697,way,-27.4800667,152.9984647,footway,,,,
610945697,way,-27.4799483,152.9985518,footway,,,,
610945697,way,-27.4798503,152.9986406,footway,,,,
610945697,way,-27.4797765,152.9987262,footway,,,,
610945697,way,-27.4796768,152.9988388,footway,,,,
610945697,way,-27.4795724,152.9989266,footway,,,,
610945697,way,-27.4794711,152.9989968,footway,,,,
610945697,way,-27.4787359,152.9997092,footway,,,,
610945697,way,-27.4783792,153.0000413,footway,,,,
610945697,way,-27.4780375,153.0003912,footway,,,,
610945697,way,-27.4774662,153.0010172,footway,,,,
610945697,way,-27.4769549,153.0016201,footway,,,,
610945697,way,-27.4762627,153.0023824,footway,,,,
610945697,way,-27.4760938,153.0025814,footway,,,,
610945697,way,-27.4759499,153.0027591,footway,,,,
610945697,way,-27.4759145,153.0027987,footway,,,,
610945697,way,-27.4753286,153.0034535,footway,,,,
610945697,way,-27.4752015,153.0035694,footway,,,,
610945697,way,-27.4751168,153.0036223,footway,,,,
616816249,way,-27.4528927,153.0077747,service,,,,
616816249,way,-27.4532947,153.0077066,service,,,,
623238558,way,-27.4657516,153.0179643,busway,Inner Northern Busway,40,,yes
623238558,way,-27.4657334,153.0179315,busway,Inner Northern Busway,40,,yes
623238558,way,-27.4656492,153.01778,busway,Inner Northern Busway,40,,yes
623238559,way,-27.4656492,153.01778,busway,Inner Northern Busway,40,,yes
623238559,way,-27.4656618,153.0180075,busway,Inner Northern Busway,40,,yes
623238560,way,-27.4660412,153.0191909,busway,Inner Northern Busway,40,,yes
623238560,way,-27.4657516,153.0179643,busway,Inner Northern Busway,40,,yes
623238561,way,-27.4661583,153.01937,footway,,,,
623238561,way,-27.4661788,153.019506,footway,,,,
623238561,way,-27.4661874,153.0196042,footway,,,,
623238561,way,-27.4661979,153.01974,footway,,,,
623238562,way,-27.4661879,153.0193714,steps,,,,
623238562,way,-27.466217,153.0194856,steps,,,,
623238957,way,-27.4653175,153.0163787,footway,,,,
623238957,way,-27.4653066,153.0165012,footway,,,,
623238957,way,-27.4653042,153.0166065,footway,,,,
623238957,way,-27.4653131,153.0168365,footway,,,,
623238957,way,-27.4653322,153.0169753,footway,,,,
623238957,way,-27.4653696,153.017161,footway,,,,
623238957,way,-27.4657335,153.0186855,footway,,,,
623238957,way,-27.4658572,153.0191462,footway,,,,
623238957,way,-27.4658876,153.0192582,footway,,,,
623238957,way,-27.4659212,153.0194181,footway,,,,
623238957,way,-27.4659373,153.0195024,footway,,,,
623238957,way,-27.4659834,153.0197175,footway,,,,
623238957,way,-27.4660087,153.0198561,footway,,,,
623238958,way,-27.4659968,153.0197148,footway,,,,
623238958,way,-27.4659834,153.0197175,footway,,,,
623238959,way,-27.4659284,153.0192819,footway,,,,
623238959,way,-27.4659774,153.0194812,footway,,,,
623238959,way,-27.4660107,153.0197115,footway,,,,
623238959,way,-27.4660328,153.0198507,footway,,,,
623238960,way,-27.4659593,153.019523,steps,,,,
623238960,way,-27.4659735,153.0195804,steps,,,,
623241503,way,-27.4652119,153.0162737,footway,,,,
623241503,way,-27.4651813,153.016466,footway,,,,
623241503,way,-27.4651789,153.0165699,footway,,,,
623241503,way,-27.4651816,153.0167168,footway,,,,
623241503,way,-27.4651867,153.0168124,footway,,,,
623241503,way,-27.4651965,153.016932,footway,,,,
623241503,way,-27.4652179,153.0170524,footway,,,,
623241503,way,-27.4652539,153.0171999,footway,,,,
623241503,way,-27.4657641,153.0191503,footway,,,,
623241503,way,-27.4657974,153.019281,footway,,,,
623241503,way,-27.4658065,153.019325,footway,,,,
623241503,way,-27.4658403,153.0194808,footway,,,,
623241503,way,-27.4659502,153.0200659,footway,,,,
623241506,way,-27.4657555,153.0187115,footway,,,,
623241506,way,-27.4657481,153.0186809,footway,,,,
623241507,way,-27.4657825,153.0187027,footway,,,,
623241507,way,-27.4657745,153.0186725,footway,,,,
623241507,way,-27.4657481,153.0186809,footway,,,,
623241507,way,-27.4657335,153.0186855,footway,,,,
623241508,way,-27.4652391,153.0183403,footway,,,,
623241508,way,-27.4654428,153.0191506,footway,,,,
623241508,way,-27.4654689,153.0192516,footway,,,,
623241508,way,-27.4655136,153.0194278,footway,,,,
623241508,way,-27.4655654,153.0196119,footway,,,,
623241508,way,-27.4656153,153.0197911,footway,,,,
623241509,way,-27.4651316,153.0183751,footway,,,,
623241509,way,-27.4653402,153.0191841,footway,,,,
623241509,way,-27.465366,153.0192849,footway,,,,
623241509,way,-27.4653756,153.0193236,footway,,,,
623241509,way,-27.4654163,153.0194594,footway,,,,
623241509,way,-27.4654617,153.0195844,footway,,,,
623241509,way,-27.4654815,153.0196387,footway,,,,
623241509,way,-27.465557,153.0198104,footway,,,,
623242148,way,-27.463486,153.0165171,footway,,,,
623242148,way,-27.4635999,153.0166045,footway,,,,
623242148,way,-27.4637221,153.0167124,footway,,,,
623242148,way,-27.4638105,153.0167899,footway,,,,
623242148,way,-27.4639161,153.0168928,footway,,,,
623242148,way,-27.4640274,153.0170229,footway,,,,
623242148,way,-27.4641062,153.0171295,footway,,,,
623242148,way,-27.4641934,153.0172626,footway,,,,
623242148,way,-27.4642677,153.0174088,footway,,,,
623242148,way,-27.4643638,153.017612,footway,,,,
623242148,way,-27.4644296,153.0178269,footway,,,,
623242148,way,-27.46475,153.0190682,footway,,,,
623242148,way,-27.4648154,153.0193182,footway,,,,
623242148,way,-27.4648514,153.0194627,footway,,,,
623242148,way,-27.4648993,153.0196133,footway,,,,
623242148,way,-27.4649517,153.0197531,footway,,,,
623242148,way,-27.4650382,153.0199442,footway,,,,
623242148,way,-27.4651122,153.0200865,footway,,,,
623242149,way,-27.4647503,153.0184982,footway,,,,
623242149,way,-27.4649567,153.0193095,footway,,,,
623242149,way,-27.4649852,153.0194079,footway,,,,
623242149,way,-27.4650353,153.0195774,footway,,,,
623242149,way,-27.4651035,153.0197398,footway,,,,
623242149,way,-27.4651105,153.0197564,footway,,,,
623242149,way,-27.465174,153.0198794,footway,,,,
623242149,way,-27.4651999,153.019928,footway,,,,
623242150,way,-27.4648529,153.0184651,footway,,,,
623242150,way,-27.4650594,153.019275,footway,,,,
623242150,way,-27.4650858,153.0193754,footway,,,,
623242150,way,-27.4650959,153.0194087,footway,,,,
623242150,way,-27.4651346,153.0195455,footway,,,,
623242150,way,-27.4652051,153.0197272,footway,,,,
623242150,way,-27.465255,153.0198317,footway,,,,
623242150,way,-27.4652851,153.0199003,footway,,,,
623242151,way,-27.4649396,153.0184371,footway,,,,
623242151,way,-27.4651471,153.0192475,footway,,,,
623242151,way,-27.4651722,153.0193475,footway,,,,
623242151,way,-27.4651819,153.0193836,footway,,,,
623242151,way,-27.465226,153.019518,footway,,,,
623242151,way,-27.465276,153.0196461,footway,,,,
623242151,way,-27.4652962,153.0196977,footway,,,,
623242151,way,-27.4653793,153.0198689,footway,,,,
623242152,way,-27.4650448,153.0184031,footway,,,,
623242152,way,-27.4652509,153.0192139,footway,,,,
623242152,way,-27.4652765,153.0193138,footway,,,,
623242152,way,-27.4653235,153.0194869,footway,,,,
623242152,way,-27.465394,153.0196699,footway,,,,
623242152,way,-27.4654567,153.019842,footway,,,,
624303004,way,-27.4724006,153.0100029,service,,,,
624303004,way,-27.4724486,153.0100479,service,,,,
624303004,way,-27.4725559,153.0101491,service,,,,
624591960,way,-27.4707403,153.004914,footway,,,,
624591960,way,-27.4704769,153.0048055,footway,,,,
624591960,way,-27.4704664,153.0047778,footway,,,,
624591960,way,-27.4705031,153.0046624,footway,,,,
624591960,way,-27.4704914,153.0046241,footway,,,,
624591960,way,-27.4704022,153.0045876,footway,,,,
624591960,way,-27.4703492,153.0047364,footway,,,,
624591960,way,-27.4703519,153.004757,footway,,,,
624591960,way,-27.4704429,153.0047928,footway,,,,
624591961,way,-27.4709622,153.0046595,footway,,,,
624591961,way,-27.4709316,153.0047496,footway,,,,
624591961,way,-27.470861,153.0049568,footway,,,,
624591961,way,-27.4707578,153.0049099,footway,,,,
624591963,way,-27.4707578,153.0049099,steps,,,,
624591963,way,-27.4707403,153.004914,steps,,,,
625474381,way,-27.4700663,153.0228296,footway,,,,
625474381,way,-27.4700783,153.0228416,footway,,,,
625474381,way,-27.4701047,153.0228686,footway,,,,
625474381,way,-27.4701736,153.0229372,footway,,,,
625474381,way,-27.4701856,153.0229493,footway,,,,
625474382,way,-27.4702048,153.0229489,footway,,,,
625474382,way,-27.4702139,153.022938,footway,,,,
625474382,way,-27.4702617,153.0228808,footway,,,,
625474382,way,-27.4702879,153.0228495,footway,,,,
625474382,way,-27.4703018,153.0228328,footway,,,,
636691709,way,-27.4744168,153.0037854,service,,,,
636691709,way,-27.4743734,153.0037279,service,,,,
636691709,way,-27.4743466,153.0037025,service,,,,
636691709,way,-27.4743068,153.0036944,service,,,,
636691709,way,-27.4742734,153.0036875,service,,,,
636691709,way,-27.4740989,153.0034644,service,,,,
636691709,way,-27.4739014,153.003672,service,,,,
636691709,way,-27.4740802,153.0038937,service,,,,
636691709,way,-27.474145,153.003974,service,,,,
636691709,way,-27.4741765,153.0040141,service,,,,
636691710,way,-27.4742734,153.0036875,service,,,,
636691710,way,-27.4740802,153.0038937,service,,,,
648668819,way,-27.4522901,153.0087383,residential,Hampson Street,,,
648668819,way,-27.4522397,153.0087183,residential,Hampson Street,,,
648668819,way,-27.452219,153.00871,residential,Hampson Street,,,
648668819,way,-27.4518657,153.0085784,residential,Hampson Street,,,
648668819,way,-27.4509443,153.0082011,residential,Hampson Street,,,
648668819,way,-27.4506472,153.0080794,residential,Hampson Street,,,
648668819,way,-27.4506322,153.0080733,residential,Hampson Street,,,
648668819,way,-27.4506107,153.0080645,residential,Hampson Street,,,
654219236,way,-27.4665555,153.0209244,tertiary,Parkland Boulevard,40,,yes
654219236,way,-27.4665413,153.0209629,tertiary,Parkland Boulevard,40,,yes
654219236,way,-27.4665396,153.0210046,tertiary,Parkland Boulevard,40,,yes
654219236,way,-27.4665491,153.0210412,tertiary,Parkland Boulevard,40,,yes
654219236,way,-27.4665682,153.0210726,tertiary,Parkland Boulevard,40,,yes
664950599,way,-27.4631912,153.0110665,motorway,Hale Street,60,3,yes
664950599,way,-27.4621222,153.0112766,motorway,Hale Street,60,3,yes
664950600,way,-27.4635595,153.0109948,motorway,Hale Street,60,3,yes
664950600,way,-27.4631912,153.0110665,motorway,Hale Street,60,3,yes
664950602,way,-27.4632442,153.0111692,motorway,Hale Street,60,3,yes
664950602,way,-27.4636126,153.0110975,motorway,Hale Street,60,3,yes
669645558,way,-27.4762736,153.0079069,service,,,,
669645558,way,-27.4762189,153.0079661,service,,,,
669645558,way,-27.4761726,153.0080162,service,,,,
669645558,way,-27.4757984,153.0084211,service,,,,
669645558,way,-27.4757485,153.00846,service,,,,
669645558,way,-27.4756985,153.0084693,service,,,,
669645558,way,-27.4755188,153.0085176,service,,,,
669645558,way,-27.4754724,153.0085337,service,,,,
669645558,way,-27.4751919,153.0088688,service,,,,
669645558,way,-27.4751455,153.0089303,service,,,,
669909680,way,-27.4619523,153.00621,service,,,,
669909680,way,-27.4620176,153.0062364,service,,,,
669909680,way,-27.4620307,153.0062422,service,,,,
669909680,way,-27.4624829,153.0064441,service,,,,
669909680,way,-27.4624113,153.0066364,service,,,,
669909680,way,-27.4624072,153.0068144,service,,,,
669909680,way,-27.4623858,153.0068761,service,,,,
669909680,way,-27.4623644,153.006911,service,,,,
669909680,way,-27.4623382,153.0069271,service,,,,
669909680,way,-27.4620962,153.0070067,service,,,,
669909680,way,-27.4620249,153.007035,service,,,,
671055879,way,-27.468567,153.0093066,footway,,,,
671055879,way,-27.4684789,153.0091124,footway,,,,
671055879,way,-27.4683334,153.009045,footway,,,,
671055879,way,-27.4683471,153.0089446,footway,,,,
672002875,way,-27.4636126,153.0110975,motorway,Hale Street,60,3,yes
672002875,way,-27.4646012,153.0109093,motorway,Hale Street,60,3,yes
672002875,way,-27.4651477,153.0108032,motorway,Hale Street,60,3,yes
673265932,way,-27.4720846,153.01867,pedestrian,,,,no
673265932,way,-27.4724485,153.0179875,pedestrian,,,,no
673265933,way,-27.4717928,153.0187795,footway,,,,
673265933,way,-27.4715566,153.0186227,footway,,,,
673265933,way,-27.4715415,153.0186132,footway,,,,
673265933,way,-27.4714352,153.0188125,footway,,,,
673265934,way,-27.4714352,153.0188125,footway,,,,
673265934,way,-27.4716906,153.0189729,footway,,,,
673265935,way,-27.4720717,153.0186607,pedestrian,,,,
673265935,way,-27.4718205,153.0187262,pedestrian,,,,
673265935,way,-27.4717928,153.0187795,pedestrian,,,,
673265935,way,-27.4716906,153.0189729,pedestrian,,,,
673265935,way,-27.4716855,153.0189839,pedestrian,,,,
673265935,way,-27.4719079,153.0191332,pedestrian,,,,
673265935,way,-27.4720125,153.0189398,pedestrian,,,,
673265935,way,-27.4720218,153.0189466,pedestrian,,,,
673265935,way,-27.472026,153.0189384,pedestrian,,,,
673265935,way,-27.4720448,153.0189074,pedestrian,,,,
673265935,way,-27.4721514,153.0187127,pedestrian,,,,
673265935,way,-27.4720846,153.01867,pedestrian,,,,
703248153,way,-27.4591015,153.0159903,footway,,,,
703248153,way,-27.4591437,153.0160691,footway,,,,
703248153,way,-27.4591487,153.0160783,footway,,,,
703248153,way,-27.4591561,153.0160853,footway,,,,
703248153,way,-27.4591651,153.0160893,footway,,,,
703248153,way,-27.4591747,153.0160899,footway,,,,
703248153,way,-27.459184,153.0160871,footway,,,,
703248154,way,-27.4589925,153.0157867,service,,,,no
703248154,way,-27.4591015,153.0159903,service,,,,no
703248155,way,-27.459198,153.0160849,steps,,,,
703248155,way,-27.459184,153.0160871,steps,,,,
703248156,way,-27.4591957,153.0160826,footway,,,,
703248156,way,-27.4591991,153.0160945,footway,,,,
703248156,way,-27.459198,153.0160849,footway,,,,
703248157,way,-27.4596392,153.0160121,footway,,,,
703248157,way,-27.4596143,153.0160427,footway,,,,
703248157,way,-27.4595988,153.0160626,footway,,,,
703248489,way,-27.458887,153.0158968,service,,,,no
703248489,way,-27.4588679,153.0159209,service,,,,no
703248489,way,-27.4588317,153.0159723,service,,,,no
703248489,way,-27.4587916,153.0160376,service,,,,no
703248489,way,-27.4587155,153.0161179,service,,,,no
703248489,way,-27.4584412,153.0166742,service,,,,no
703248490,way,-27.4589213,153.015856,service,,,,no
703248490,way,-27.4589024,153.0158773,service,,,,no
703248490,way,-27.458887,153.0158968,service,,,,no
703439243,way,-27.4607006,153.0207605,residential,Bradley Street,50,1,yes
703439243,way,-27.4607123,153.0207567,residential,Bradley Street,50,1,yes
703439243,way,-27.4607389,153.0207467,residential,Bradley Street,50,1,yes
703439243,way,-27.4607566,153.020742,residential,Bradley Street,50,1,yes
703439243,way,-27.4613313,153.0206354,residential,Bradley Street,50,1,yes
703439243,way,-27.4613492,153.0206331,residential,Bradley Street,50,1,yes
703439243,way,-27.4614096,153.0206307,residential,Bradley Street,50,1,yes
703439243,way,-27.4614306,153.0206286,residential,Bradley Street,50,1,yes
703439243,way,-27.4616464,153.0205876,residential,Bradley Street,50,1,yes
703439243,way,-27.4616674,153.0205818,residential,Bradley Street,50,1,yes
703439243,way,-27.4616747,153.0205788,residential,Bradley Street,50,1,yes
703439243,way,-27.4616942,153.0205708,residential,Bradley Street,50,1,yes
703439243,way,-27.4617719,153.020537,residential,Bradley Street,50,1,yes
703498599,way,-27.4570491,153.0209173,motorway,Inner City Bypass,70,3,yes
703498599,way,-27.4571024,153.0207719,motorway,Inner City Bypass,70,3,yes
703498599,way,-27.4571615,153.0205597,motorway,Inner City Bypass,70,3,yes
703498599,way,-27.4571979,153.0203927,motorway,Inner City Bypass,70,3,yes
703498599,way,-27.4572263,153.0202427,motorway,Inner City Bypass,70,3,yes
703498599,way,-27.4572431,153.0201275,motorway,Inner City Bypass,70,3,yes
703498599,way,-27.4572549,153.020027,motorway,Inner City Bypass,70,3,yes
703498599,way,-27.4572732,153.0198498,motorway,Inner City Bypass,70,3,yes
703498599,way,-27.4572822,153.0196951,motorway,Inner City Bypass,70,3,yes
703498599,way,-27.4572889,153.0195319,motorway,Inner City Bypass,70,3,yes
703498599,way,-27.4572939,153.0193406,motorway,Inner City Bypass,70,3,yes
704729442,way,-27.4676241,153.0123598,residential,Quay Street,50,2,no
704729442,way,-27.4676056,153.0124693,residential,Quay Street,50,2,no
704729443,way,-27.4676388,153.0122732,residential,Quay Street,50,2,no
704729443,way,-27.467633,153.0123067,residential,Quay Street,50,2,no
704729443,way,-27.4676241,153.0123598,residential,Quay Street,50,2,no
704729444,way,-27.4682686,153.0126121,footway,,,,
704729444,way,-27.4681923,153.01273,footway,,,,
704729444,way,-27.4681644,153.0127854,footway,,,,
704729444,way,-27.4681477,153.0128271,footway,,,,
704729444,way,-27.4679186,153.0135507,footway,,,,
704729444,way,-27.4678663,153.0137443,footway,,,,
704729444,way,-27.4678587,153.013783,footway,,,,
704729444,way,-27.467856,153.0139207,footway,,,,
704729444,way,-27.4678402,153.0142393,footway,,,,
704729444,way,-27.4678492,153.0143608,footway,,,,
704729444,way,-27.4678591,153.0144736,footway,,,,
704729444,way,-27.4678505,153.0146184,footway,,,,
704729444,way,-27.467819,153.0147953,footway,,,,
704729444,way,-27.4677896,153.0149588,footway,,,,
704729444,way,-27.4677857,153.0150172,footway,,,,
704729445,way,-27.4683235,153.0125212,footway,,,,
704729445,way,-27.4682686,153.0126121,footway,,,,
704729448,way,-27.4680587,153.0127813,trunk,Coronation Drive,60,2,yes
704729448,way,-27.4681026,153.0127036,trunk,Coronation Drive,60,2,yes
704729448,way,-27.468135,153.0126114,trunk,Coronation Drive,60,2,yes
704729448,way,-27.4681965,153.0124524,trunk,Coronation Drive,60,2,yes
704729448,way,-27.4682585,153.012311,trunk,Coronation Drive,60,2,yes
704729448,way,-27.4684908,153.0117529,trunk,Coronation Drive,60,2,yes
704729453,way,-27.4680784,153.0124278,trunk,Coronation Drive,60,3,yes
704729453,way,-27.4680485,153.0125305,trunk,Coronation Drive,60,3,yes
704730524,way,-27.4728964,153.0163337,unclassified,Hope Street,,,
704730524,way,-27.4728674,153.0163131,unclassified,Hope Street,,,
704730524,way,-27.4728306,153.0162868,unclassified,Hope Street,,,
704730525,way,-27.4727097,153.0162113,unclassified,Hope Street,,,
704730525,way,-27.4727249,153.0162221,unclassified,Hope Street,,,
704730525,way,-27.4727659,153.0162513,unclassified,Hope Street,,,
704730526,way,-27.4727768,153.016386,primary,Peel Street,60,2,yes
704730526,way,-27.4728306,153.0162868,primary,Peel Street,60,2,yes
704730527,way,-27.4727659,153.0162513,primary,Peel Street,60,2,yes
704730527,way,-27.4727415,153.0162953,primary,Peel Street,60,2,yes
704730528,way,-27.4728211,153.0161518,primary,Peel Street,60,2,yes
704730528,way,-27.4727659,153.0162513,primary,Peel Street,60,2,yes
704730529,way,-27.4728306,153.0162868,primary,Peel Street,60,2,yes
704730529,way,-27.4728567,153.0162386,primary,Peel Street,60,2,yes
708779906,way,-27.4585885,153.0131873,service,,,,
708779906,way,-27.4584826,153.0130143,service,,,,
708779906,way,-27.4584591,153.0129761,service,,,,
708779906,way,-27.4584258,153.0129486,service,,,,
708779906,way,-27.4583864,153.0129348,service,,,,
708779906,way,-27.4583451,153.0129362,service,,,,
708779906,way,-27.4583065,153.0129486,service,,,,
708779906,way,-27.458241,153.0129879,service,,,,
708779906,way,-27.4581554,153.013055,service,,,,
708779906,way,-27.4580935,153.0131138,service,,,,
708779906,way,-27.4580328,153.0131902,service,,,,
708779906,way,-27.4579743,153.0132718,service,,,,
708779906,way,-27.4579229,153.0133765,service,,,,
708779906,way,-27.4578887,153.0134822,service,,,,
708779906,way,-27.4578614,153.0135943,service,,,,
708779910,way,-27.4586235,153.0140669,service,,,,
708779910,way,-27.4587716,153.0141558,service,,,,
708782707,way,-27.4578905,153.01201,footway,,,,
708782707,way,-27.4581765,153.0123846,footway,,,,
708782708,way,-27.4598916,153.0144614,footway,,,,
708782708,way,-27.4597559,153.0143709,footway,,,,
708782708,way,-27.4596506,153.0142676,footway,,,,
708782708,way,-27.4595613,153.0141516,footway,,,,
708782708,way,-27.45944,153.0139578,footway,,,,
708782708,way,-27.4593431,153.013791,footway,,,,
708782708,way,-27.4593284,153.0137658,footway,,,,
708782708,way,-27.4592065,153.0135225,footway,,,,
708782708,way,-27.4591096,153.0133075,footway,,,,
710779631,way,-27.4553787,153.023308,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.4554571,153.0232548,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.45563,153.0231228,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.4557926,153.0229844,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.4559632,153.022824,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.4561028,153.0226787,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.4562262,153.0225288,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.456347,153.022373,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.456476,153.0221928,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.4566106,153.0219762,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.4567177,153.0217713,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.4568453,153.0214982,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.4569252,153.0212963,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.4570108,153.0210405,motorway,Inner City Bypass,70,4,yes
710779631,way,-27.4570491,153.0209173,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4569078,153.0207466,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4568957,153.0208062,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4568317,153.0210438,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4567653,153.0212444,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4566864,153.0214631,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4566186,153.0216173,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4565126,153.021836,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4564044,153.0220223,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4563019,153.0221886,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4561913,153.0223509,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4561115,153.0224565,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4559962,153.0225942,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4558664,153.0227369,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4557554,153.0228491,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4556337,153.0229543,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4555137,153.023055,motorway,Inner City Bypass,70,4,yes
710779634,way,-27.4553325,153.0231833,motorway,Inner City Bypass,70,4,yes
714323520,way,-27.4770068,153.0118531,footway,,,,
714323520,way,-27.47693,153.0118669,footway,,,,
714323520,way,-27.4768934,153.0118064,footway,,,,
714323520,way,-27.4768447,153.0118149,footway,,,,
714323520,way,-27.4768147,153.0118985,footway,,,,
714323520,way,-27.4767423,153.0119133,footway,,,,
714323520,way,-27.4766957,153.0119227,footway,,,,
714323520,way,-27.4767261,153.0121079,footway,,,,
714323520,way,-27.4765144,153.0121424,footway,,,,
714323520,way,-27.4765203,153.0122249,footway,,,,
714962711,way,-27.4687009,153.021463,footway,,,,
714962711,way,-27.4693053,153.0220464,footway,,,,
714962711,way,-27.4693384,153.0220838,footway,,,,
714962711,way,-27.4692866,153.0221443,footway,,,,
714962711,way,-27.4683004,153.0233838,footway,,,,
714962711,way,-27.4682864,153.0234058,footway,,,,
714962711,way,-27.4682701,153.0234313,footway,,,,
714962712,way,-27.4683262,153.0234078,footway,,,,
714962712,way,-27.4683744,153.0234544,footway,,,,
714962712,way,-27.4684144,153.0234935,footway,,,,
714962713,way,-27.4682701,153.0234313,footway,,,,
714962713,way,-27.4682347,153.0234732,footway,,,,
714962713,way,-27.4682038,153.0235135,footway,,,,
714962713,way,-27.4681755,153.0235487,footway,,,,
718222588,way,-27.4646462,153.019676,service,,,,yes
718222588,way,-27.4645194,153.0195068,service,,,,yes
718222588,way,-27.4644842,153.0194602,service,,,,yes
718222588,way,-27.4644027,153.0193669,service,,,,yes
718222588,way,-27.4643705,153.0193267,service,,,,yes
718222588,way,-27.4643372,153.019263,service,,,,yes
718222588,way,-27.4642329,153.0188436,service,,,,yes
718222588,way,-27.4642176,153.0187818,service,,,,yes
718222588,way,-27.4642092,153.0187416,service,,,,yes
718222588,way,-27.4642137,153.018703,service,,,,yes
718222588,way,-27.4642358,153.0186621,service,,,,yes
718222588,way,-27.4642534,153.0186446,service,,,,yes
718222588,way,-27.4642824,153.0186306,service,,,,yes
718222588,way,-27.4643669,153.0186124,service,,,,yes
721945123,way,-27.4645339,153.0138214,primary,Petrie Terrace,60,4,yes
721945123,way,-27.4644834,153.0138856,primary,Petrie Terrace,60,4,yes
721945123,way,-27.4644259,153.0139585,primary,Petrie Terrace,60,4,yes
721945123,way,-27.4641856,153.0142634,primary,Petrie Terrace,60,4,yes
721945123,way,-27.4641108,153.0143584,primary,Petrie Terrace,60,4,yes
721945123,way,-27.4640883,153.0143828,primary,Petrie Terrace,60,4,yes
721945123,way,-27.4640564,153.0144107,primary,Petrie Terrace,60,4,yes
721945123,way,-27.4640326,153.0144259,primary,Petrie Terrace,60,4,yes
721945123,way,-27.4640031,153.0144433,primary,Petrie Terrace,60,4,yes
721945123,way,-27.4639736,153.014456,primary,Petrie Terrace,60,4,yes
721945123,way,-27.463943,153.0144669,primary,Petrie Terrace,60,4,yes
722350315,way,-27.467277,153.0152406,trunk_link,,60,2,yes
722350315,way,-27.4672751,153.0152704,trunk_link,,60,2,yes
722350315,way,-27.4672722,153.015314,trunk_link,,60,2,yes
732757101,way,-27.4601735,153.0145865,primary,Petrie Terrace,60,3,yes
732757101,way,-27.4599881,153.0146004,primary,Petrie Terrace,60,3,yes
732757101,way,-27.4599332,153.0146018,primary,Petrie Terrace,60,3,yes
732757101,way,-27.4599048,153.0146018,primary,Petrie Terrace,60,3,yes
732757101,way,-27.4598232,153.014602,primary,Petrie Terrace,60,3,yes
732758133,way,-27.4583235,153.0125917,motorway_link,,60,1,yes
732758133,way,-27.4582794,153.0126057,motorway_link,,60,1,yes
732758133,way,-27.4582507,153.0126144,motorway_link,,60,1,yes
732758133,way,-27.4582208,153.0126235,motorway_link,,60,1,yes
